6464	5	6465	9999	9999
10289	9	10290	1787	1807
8429	9	8468	360	2010
8147	9	8148	2010	2010
3790	4	944	1925	1974
9384	9	9385	360	2008
7184	5	7185	100	1990
1757	9	9000	2011	2014
10172	9	10173	9999	9999
4048	1	4049	9999	9999
4061	1	4062	2001	2011
9218	9	9219	9999	9999
2206	9	8626	9999	9999
8297	9	8298	2008	2008
4040	1	4041	9999	9999
8201	9	10499	9999	9999
10357	9	10358	9999	9999
8488	9	8489	2000	2000
6546	5	7231	1948	1992
6755	5	6756	2014	2017
2373	9	10541	9999	9999
5928	9	9213	9999	9999
8276	9	8277	9999	9999
5915	3	5228	9999	9999
8728	9	8729	9999	9999
3534	7	1401	2017	2017
2340	5	6449	9999	9999
8529	9	8530	1873	1894
5952	9	8588	1939	1999
2013	9	10274	2008	2008
6351	5	6722	1905	1940
9220	9	9221	9999	9999
8951	9	10449	2000	2000
6329	5	6330	1967	2016
6331	5	6386	9999	9999
6407	5	6408	9999	9999
3731	9	8084	9999	9999
7934	9	7935	2017	2017
6881	5	6882	9999	9999
3154	9	9073	1986	1986
2378	4	6165	9999	9999
9984	9	9985	9999	9999
10232	9	10233	1918	1952
3399	3	5397	1825	1831
2254	9	10606	9999	9999
8623	9	8624	1959	1960
8431	9	8432	9999	9999
1693	9	9282	2000	2000
7384	9	7889	1990	2010
6727	5	6728	9999	9999
8612	9	8613	2013	2013
7398	5	7399	1960	2012
3753	4	1086	1984	2016
10537	9	8113	9999	9999
6994	5	6995	9999	9999
10201	9	9478	9999	9999
9432	9	9433	2003	2003
6525	5	6869	9999	9999
10399	9	8629	9999	9999
7392	5	6918	1922	1925
5942	9	9268	9999	9999
10486	9	10487	9999	9999
3433	9	10524	9999	9999
6937	5	6601	9999	9999
340	9	10021	1951	1957
4122	1	4123	1996	1996
2263	0	290	1928	1928
2914	1	4201	2004	2008
2008	4	3341	1962	1966
7006	5	6750	9999	9999
10132	9	10133	1718	1719
8996	9	8997	1929	1940
10197	9	10372	9999	9999
2454	0	103	9999	9999
9370	9	9371	9999	9999
1426	5	6993	9999	9999
6383	5	6417	9999	9999
6222	9	8550	1960	1960
8378	9	8379	2012	2012
1054	9	9569	9999	9999
